codigo,nombre,tipo,nivel,padre_codigo,descripcion,estado,es_debito,registra_tercero
13550501,Anticipo De Impuestos De Renta Y Complementarios ,activo,5,135505,,1,1,1
135510,ANTICIPO DE IMPUESTOS DE INDUSTRIA Y COMERCIO ,activo,4,1355,,1,1,0
13551001,Anticipo De Impuestos De Industria Y Comercio ,activo,5,135510,,1,1,1
135515,RETENCION EN LA FUENTE ,activo,4,1355,,1,1,0
13551501,Retencion En La Fuente ,activo,5,135515,,1,1,1
135520,SOBRANTES EN LIQUIDACION PRIVADA DE IMPUESTOS ,activo,4,1355,,1,1,0
13552001,Sobrantes En Liquidacion Privada De Impuestos ,activo,5,135520,,1,1,1
135525,CONTRIBUCIONES ,activo,4,1355,,1,1,0
13552501,Contribuciones ,activo,5,135525,,1,1,1
135530,IMPUESTOS DESCONTABLES ,activo,4,1355,,1,1,0
13553001,Impuestos Descontables ,activo,5,135530,,1,1,1
135595,OTROS ,activo,4,1355,,1,1,0
13559501,Otros ,activo,5,135595,,1,1,1
1360,RECLAMACIONES ,activo,3,13,,1,1,0
136005,A COMPAnIAS ASEGURADORAS ,activo,4,1360,,1,1,0
13600501,A Companias Aseguradoras ,activo,5,136005,,1,1,1
136010,A TRANSPORTADORES ,activo,4,1360,,1,1,0
13601001,A Transportadores ,activo,5,136010,,1,1,1
136015,POR TIQUETES AEREOS ,activo,4,1360,,1,1,0
13601501,Por Tiquetes Aereos ,activo,5,136015,,1,1,1
136095,OTRAS ,activo,4,1360,,1,1,0
13609501,Otras ,activo,5,136095,,1,1,1
1365,CUENTAS POR COBRAR A TRABAJADORES ,activo,3,13,,1,1,0
136505,VIVIENDA ,activo,4,1365,,1,1,0
13650501,Vivienda ,activo,5,136505,,1,1,1
136510,VEHICULOS ,activo,4,1365,,1,1,0
13651001,Vehiculos ,activo,5,136510,,1,1,1
136515,EDUCACION ,activo,4,1365,,1,1,0
13651501,Educacion ,activo,5,136515,,1,1,1
136520,MEDICOS- ODONTOLOGICOS Y SIMILARES ,activo,4,1365,,1,1,0
13652001,Medicos- Odontologicos Y Similares ,activo,5,136520,,1,1,1
136525,CALAMIDAD DOMESTICA ,activo,4,1365,,1,1,0
13652501,Calamidad Domestica ,activo,5,136525,,1,1,1
136530,RESPONSABILIDADES ,activo,4,1365,,1,1,0
13653001,Responsabilidades ,activo,5,136530,,1,1,1
136595,OTROS ,activo,4,1365,,1,1,0
13659501,Otros ,activo,5,136595,,1,1,1
1370,PRESTAMOS A PARTICULARES ,activo,3,13,,1,1,0
137005,CON GARANTIA REAL ,activo,4,1370,,1,1,0
13700501,Con Garantia Real ,activo,5,137005,,1,1,1
137010,CON GARANTIA PERSONAL ,activo,4,1370,,1,1,0
13701001,Con Garantia Personal ,activo,5,137010,,1,1,1
1380,DEUDORES VARIOS ,activo,3,13,,1,1,0
138005,DEPOSITARIOS ,activo,4,1380,,1,1,0
13800501,Depositarios ,activo,5,138005,,1,1,1
138010,COMISIONISTAS DE BOLSAS ,activo,4,1380,,1,1,0
13801001,Comisionistas De Bolsas ,activo,5,138010,,1,1,1
138015,FONDO DE INVERSION ,activo,4,1380,,1,1,0
13801501,Fondo De Inversion ,activo,5,138015,,1,1,1
138020,CUENTAS POR COBRAR DE TERCEROS ,activo,4,1380,,1,1,0
13802001,Cuentas Por Cobrar De Terceros ,activo,5,138020,,1,1,1
138025,PAGOS POR CUENTA DE TERCEROS ,activo,4,1380,,1,1,0
13802501,Pagos Por Cuenta De Terceros ,activo,5,138025,,1,1,1
138030,FONDOS DE INVERSION SOCIAL ,activo,4,1380,,1,1,0
13803001,Fondos De Inversion Social ,activo,5,138030,,1,1,1
138095,OTROS ,activo,4,1380,,1,1,0
13809501,Otros ,activo,5,138095,,1,1,1
1385,DERECHOS DE RECOMPRA DE CARTERA NEGOCIADA ,activo,3,13,,1,1,0
1390,DEUDAS DE DIFICIL COBRO ,activo,3,13,,1,1,0
1399,PROVISIONES ,activo,3,13,,1,1,0
139905,CLIENTES ,activo,4,1399,,1,1,0
13990501,Clientes ,activo,5,139905,,1,1,1
139910,CUENTAS CORRIENTES COMERCIALES ,activo,4,1399,,1,1,0
13991001,Cuentas Corrientes Comerciales ,activo,5,139910,,1,1,1
139915,CUENTAS POR COBRAR A CASA MATRIZ ,activo,4,1399,,1,1,0
13991501,Cuentas Por Cobrar A Casa Matriz ,activo,5,139915,,1,1,1
139920,CUENTAS POR COBRAR A VINCULADOS ECONOMICOS ,activo,4,1399,,1,1,0
13992001,Cuentas Por Cobrar A Vinculados Economicos ,activo,5,139920,,1,1,1
139925,CUENTAS POR COBRAR A SOCIOS Y ACCIONISTAS ,activo,4,1399,,1,1,0
13992501,Cuentas Por Cobrar A Socios Y Accionistas ,activo,5,139925,,1,1,1
139930,ANTICIPOS Y AVANCES ,activo,4,1399,,1,1,0
13993001,Anticipos Y Avances ,activo,5,139930,,1,1,1
139932,CUENTAS DE OPERACION CONJUNTA ,activo,4,1399,,1,1,0
13993201,Cuentas De Operacion Conjunta ,activo,5,139932,,1,1,1
139935,DEPOSITOS ,activo,4,1399,,1,1,0
13993501,Depositos ,activo,5,139935,,1,1,1
139940,PROMESAS DE COMPRAVENTA ,activo,4,1399,,1,1,0
13994001,Promesas De Compraventa ,activo,5,139940,,1,1,1
139945,INGRESOS POR COBRAR ,activo,4,1399,,1,1,0
13994501,Ingresos Por Cobrar ,activo,5,139945,,1,1,1
139950,RETENCION SOBRE CONTRATOS ,activo,4,1399,,1,1,0
13995001,Retencion Sobre Contratos ,activo,5,139950,,1,1,1
139955,RECLAMACIONES ,activo,4,1399,,1,1,0
13995501,Reclamaciones ,activo,5,139955,,1,1,1
139960,CUENTAS POR COBRAR A TRABAJADORES ,activo,4,1399,,1,1,0
13996001,Cuentas Por Cobrar A Trabajadores ,activo,5,139960,,1,1,1
139965,PRESTAMOS A PARTICULARES ,activo,4,1399,,1,1,0
13996501,Prestamos A Particulares ,activo,5,139965,,1,1,1
139975,DEUDORES VARIOS ,activo,4,1399,,1,1,0
13997501,Deudores Varios ,activo,5,139975,,1,1,1
139980,DERECHOS DE RECOMPRA DE CARTERA NEGOCIADA ,activo,4,1399,,1,1,0
13998001,Derechos De Recompra De Cartera Negociada ,activo,5,139980,,1,1,1
14,INVENTARIOS ,activo,2,1,,1,1,0
1405,MATERIAS PRIMAS ,activo,3,14,,1,1,0
140599,AJUSTES POR INFLACION ,activo,4,1405,,1,1,0
14059901,Ajustes Por Inflacion ,activo,5,140599,,1,1,1
1410,PRODUCTOS EN PROCESO ,activo,3,14,,1,1,0
141099,AJUSTES POR INFLACION ,activo,4,1410,,1,1,0
14109901,Ajustes Por Inflacion ,activo,5,141099,,1,1,1
1415,OBRAS DE CONSTRUCCION EN CURSO ,activo,3,14,,1,1,0
141599,AJUSTES POR INFLACION ,activo,4,1415,,1,1,0
14159901,Ajustes Por Inflacion ,activo,5,141599,,1,1,1
1417,OBRAS DE URBANISMO ,activo,3,14,,1,1,0
141799,AJUSTES POR INFLACION ,activo,4,1417,,1,1,0
14179901,Ajustes Por Inflacion ,activo,5,141799,,1,1,1
1420,CONTRATOS EN EJECUCION ,activo,3,14,,1,1,0
142099,AJUSTES POR INFLACION ,activo,4,1420,,1,1,0
14209901,Ajustes Por Inflacion ,activo,5,142099,,1,1,1
1425,CULTIVOS EN DESARROLLO ,activo,3,14,,1,1,0
142599,AJUSTES POR INFLACION ,activo,4,1425,,1,1,0
14259901,Ajustes Por Inflacion ,activo,5,142599,,1,1,1
1430,PRODUCTOS TERMINADOS ,activo,3,14,,1,1,0
143005,PRODUCTOS MANUFACTURADOS ,activo,4,1430,,1,1,0
14300501,Productos Manufacturados ,activo,5,143005,,1,1,1
143010,PRODUCTOS EXTRAIDOS Y-O PROCESADOS ,activo,4,1430,,1,1,0
14301001,Productos Extraidos Y-O Procesados ,activo,5,143010,,1,1,1
143015,PRODUCTOS AGRICOLAS Y FORESTALES ,activo,4,1430,,1,1,0
14301501,Productos Agricolas Y Forestales ,activo,5,143015,,1,1,1
143020,SUBPRODUCTOS ,activo,4,1430,,1,1,0
14302001,Subproductos ,activo,5,143020,,1,1,1
143025,PRODUCTOS DE PESCA ,activo,4,1430,,1,1,0
14302501,Productos De Pesca ,activo,5,143025,,1,1,1
143099,AJUSTES POR INFLACION ,activo,4,1430,,1,1,0
14309901,Ajustes Por Inflacion ,activo,5,143099,,1,1,1
1435,MERCANCIAS NO FABRICADAS POR LA EMPRESA ,activo,3,14,,1,1,0
143599,AJUSTES POR INFLACION ,activo,4,1435,,1,1,0
14359901,Ajustes Por Inflacion ,activo,5,143599,,1,1,1
1440,BIENES RAICES PARA LA VENTA ,activo,3,14,,1,1,0
144099,AJUSTES POR INFLACION ,activo,4,1440,,1,1,0
14409901,Ajustes Por Inflacion ,activo,5,144099,,1,1,1
1445,SEMOVIENTES ,activo,3,14,,1,1,0
144505,ESPECIES MAYORES ,activo,4,1445,,1,1,0
14450501,Especies Mayores ,activo,5,144505,,1,1,1
144510,ESPECIES MENORES ,activo,4,1445,,1,1,0
14451001,Especies Menores ,activo,5,144510,,1,1,1
144599,AJUSTES POR INFLACION ,activo,4,1445,,1,1,0
14459901,Ajustes Por Inflacion ,activo,5,144599,,1,1,1
1450,TERRENOS ,activo,3,14,,1,1,0
145005,POR URBANIZAR ,activo,4,1450,,1,1,0
14500501,Por Urbanizar ,activo,5,145005,,1,1,1
145010,URBANIZADOS POR CONSTRUIR ,activo,4,1450,,1,1,0
14501001,Urbanizados Por Construir ,activo,5,145010,,1,1,1
145099,AJUSTES POR INFLACION ,activo,4,1450,,1,1,0
14509901,Ajustes Por Inflacion ,activo,5,145099,,1,1,1
1455,MATERIALES- REPUESTOS Y ACCESORIOS ,activo,3,14,,1,1,0
145505,COMBUSTIBLES Y LUBRICANTES ,activo,4,1455,,1,1,0
14550501,Combustibles Y Lubricantes ,activo,5,145505,,1,1,1
145510,ABONOS Y FERTILIZANTES ,activo,4,1455,,1,1,0
14551001,Abonos Y Fertilizantes ,activo,5,145510,,1,1,1
145515,SEMILLAS TERMINADAS ,activo,4,1455,,1,1,0
14551501,Semillas Terminadas ,activo,5,145515,,1,1,1
145520,FUNGICIDAS Y HERBICIDAS ,activo,4,1455,,1,1,0
14552001,Fungicidas Y Herbicidas ,activo,5,145520,,1,1,1
145525,MATERIALES Y REPUESTOS ,activo,4,1455,,1,1,0
14552501,Materiales Y Repuestos ,activo,5,145525,,1,1,1
145530,LOZA Y CRISTALERIA ,activo,4,1455,,1,1,0
14553001,Loza Y Cristaleria ,activo,5,145530,,1,1,1
145535,HERRAMIENTAS ,activo,4,1455,,1,1,0
14553501,Herramientas ,activo,5,145535,,1,1,1
145540,MEDICINAS ,activo,4,1455,,1,1,0
14554001,Medicinas ,activo,5,145540,,1,1,1
145545,ELEMENTOS HOSPITALARIOS ,activo,4,1455,,1,1,0
14554501,Elementos Hospitalarios ,activo,5,145545,,1,1,1
145550,INSTRUMENTAL QUIRURGICO ,activo,4,1455,,1,1,0
14555001,Instrumental Quirurgico ,activo,5,145550,,1,1,1
145555,DOTACION Y SUMINISTRO A TRABAJADORES ,activo,4,1455,,1,1,0
14555501,Dotacion Y Suministro A Trabajadores ,activo,5,145555,,1,1,1
145560,ELEMENTOS DE ROPERIA Y LENCERIA ,activo,4,1455,,1,1,0
14556001,Elementos De Roperia Y Lenceria ,activo,5,145560,,1,1,1
145595,OTROS ,activo,4,1455,,1,1,0
14559501,Otros ,activo,5,145595,,1,1,1
145599,AJUSTES POR INFLACION ,activo,4,1455,,1,1,0
14559901,Ajustes Por Inflacion ,activo,5,145599,,1,1,1
1460,ENVASES Y EMPAQUES ,activo,3,14,,1,1,0
146099,AJUSTES POR INFLACION ,activo,4,1460,,1,1,0
14609901,Ajustes Por Inflacion ,activo,5,146099,,1,1,1
1465,INVENTARIOS EN TRANSITO ,activo,3,14,,1,1,0
146599,AJUSTES POR INFLACION ,activo,4,1465,,1,1,0
14659901,Ajustes Por Inflacion ,activo,5,146599,,1,1,1
1499,PROVISIONES ,activo,3,14,,1,1,0
149905,PARA OBSOLESCENCIA ,activo,4,1499,,1,1,0
14990501,Para Obsolescencia ,activo,5,149905,,1,1,1
149910,PARA DIFERENCIA DE INVENTARIO FISICO ,activo,4,1499,,1,1,0
14991001,Para Diferencia De Inventario Fisico ,activo,5,149910,,1,1,1
149915,PARA PERDIDAS DE INVENTARIOS ,activo,4,1499,,1,1,0
14991501,Para Perdidas De Inventarios ,activo,5,149915,,1,1,1
149920,LIFO ,activo,4,1499,,1,1,0
14992001,Lifo ,activo,5,149920,,1,1,1
15,PROPIEDADES PLANTA Y EQUIPO ,activo,2,1,,1,1,0
1504,TERRENOS ,activo,3,15,,1,1,0
150405,URBANOS ,activo,4,1504,,1,1,0
15040501,Urbanos ,activo,5,150405,,1,1,1
150410,RURALES ,activo,4,1504,,1,1,0
15041001,Rurales ,activo,5,150410,,1,1,1
150499,AJUSTES POR INFLACION ,activo,4,1504,,1,1,0
15049901,Ajustes Por Inflacion ,activo,5,150499,,1,1,1
1506,MATERIALES PROYECTOS PETROLEROS ,activo,3,15,,1,1,0
150605,TUBERIAS Y EQUIPO ,activo,4,1506,,1,1,0
15060501,Tuberias Y Equipo ,activo,5,150605,,1,1,1
150610,COSTOS DE IMPORTACION MATERIALES ,activo,4,1506,,1,1,0
15061001,Costos De Importacion Materiales ,activo,5,150610,,1,1,1
150615,PROYECTOS DE CONSTRUCCION ,activo,4,1506,,1,1,0
15061501,Proyectos De Construccion ,activo,5,150615,,1,1,1
150699,AJUSTES POR INFLACION ,activo,4,1506,,1,1,0
15069901,Ajustes Por Inflacion ,activo,5,150699,,1,1,1
1508,CONSTRUCCIONES EN CURSO ,activo,3,15,,1,1,0
150805,CONSTRUCCIONES Y EDIFICACIONES ,activo,4,1508,,1,1,0
15080501,Construcciones Y Edificaciones ,activo,5,150805,,1,1,1
150810,ACUEDUCTOS PLANTAS Y REDES ,activo,4,1508,,1,1,0
15081001,Acueductos Plantas Y Redes ,activo,5,150810,,1,1,1
150815,VIAS DE COMUNICACION ,activo,4,1508,,1,1,0
15081501,Vias De Comunicacion ,activo,5,150815,,1,1,1
150820,POZOS ARTESIANOS ,activo,4,1508,,1,1,0
15082001,Pozos Artesianos ,activo,5,150820,,1,1,1
150825,PROYECTOS DE EXPLORACION ,activo,4,1508,,1,1,0
15082501,Proyectos De Exploracion ,activo,5,150825,,1,1,1
150830,PROYECTOS DE DESARROLLO ,activo,4,1508,,1,1,0
15083001,Proyectos De Desarrollo ,activo,5,150830,,1,1,1
150899,AJUSTES POR INFLACION ,activo,4,1508,,1,1,0
15089901,Ajustes Por Inflacion ,activo,5,150899,,1,1,1
1512,MAQUINARIA Y EQUIPOS EN MONTAJE ,activo,3,15,,1,1,0
151205,MAQUINARIA Y EQUIPO ,activo,4,1512,,1,1,0
15120501,Maquinaria Y Equipo ,activo,5,151205,,1,1,1
151210,EQUIPO DE OFICINA ,activo,4,1512,,1,1,0
15121001,Equipo De Oficina ,activo,5,151210,,1,1,1
151215,EQUIPO DE COMPUTACION Y COMUNICACION ,activo,4,1512,,1,1,0
15121501,Equipo De Computacion Y Comunicacion ,activo,5,151215,,1,1,1
151220,EQUIPO MEDICO-CIENTIFICO ,activo,4,1512,,1,1,0
15122001,Equipo Medico-Cientifico ,activo,5,151220,,1,1,1
151225,EQUIPO DE HOTELES Y RESTAURANTES ,activo,4,1512,,1,1,0
15122501,Equipo De Hoteles Y Restaurantes ,activo,5,151225,,1,1,1
151230,FLOTA Y EQUIPO DE TRANSPORTE ,activo,4,1512,,1,1,0
15123001,Flota Y Equipo De Transporte ,activo,5,151230,,1,1,1
151235,FLOTA Y EQUIPO FLUVIAL Y-O MARITIMO ,activo,4,1512,,1,1,0
15123501,Flota Y Equipo Fluvial Y-O Maritimo ,activo,5,151235,,1,1,1
151240,FLOTA Y EQUIPO AEREO ,activo,4,1512,,1,1,0
15124001,Flota Y Equipo Aereo ,activo,5,151240,,1,1,1
151245,FLOTA Y EQUIPO FERREO ,activo,4,1512,,1,1,0
15124501,Flota Y Equipo Ferreo ,activo,5,151245,,1,1,1
151250,PLANTAS Y REDES ,activo,4,1512,,1,1,0
15125001,Plantas Y Redes ,activo,5,151250,,1,1,1
151299,AJUSTES POR INFLACION ,activo,4,1512,,1,1,0
15129901,Ajustes Por Inflacion ,activo,5,151299,,1,1,1
1516,CONSTRUCCIONES Y EDIFICACIONES ,activo,3,15,,1,1,0
151605,EDIFICIOS ,activo,4,1516,,1,1,0
15160501,Edificios ,activo,5,151605,,1,1,1
151610,OFICINAS ,activo,4,1516,,1,1,0
15161001,Oficinas ,activo,5,151610,,1,1,1
151615,ALMACENES ,activo,4,1516,,1,1,0
15161501,Almacenes ,activo,5,151615,,1,1,1
151620,FABRICAS Y PLANTAS INDUSTRIALES ,activo,4,1516,,1,1,0
15162001,Fabricas Y Plantas Industriales ,activo,5,151620,,1,1,1
151625,SALAS DE EXHIBICION Y VENTAS ,activo,4,1516,,1,1,0
15162501,Salas De Exhibicion Y Ventas ,activo,5,151625,,1,1,1
151630,CAFETERIA Y CASINOS ,activo,4,1516,,1,1,0
15163001,Cafeteria Y Casinos ,activo,5,151630,,1,1,1
151635,SILOS ,activo,4,1516,,1,1,0
15163501,Silos ,activo,5,151635,,1,1,1
151640,INVERNADEROS ,activo,4,1516,,1,1,0
15164001,Invernaderos ,activo,5,151640,,1,1,1
151645,CASETAS Y CAMPAMENTOS ,activo,4,1516,,1,1,0
15164501,Casetas Y Campamentos ,activo,5,151645,,1,1,1
151650,INSTALACIONES AGROPECUARIAS ,activo,4,1516,,1,1,0
15165001,Instalaciones Agropecuarias ,activo,5,151650,,1,1,1
151655,VIVIENDAS PARA EMPLEADOS Y OBREROS ,activo,4,1516,,1,1,0
15165501,Viviendas Para Empleados Y Obreros ,activo,5,151655,,1,1,1
151660,TERMINAL DE BUSES Y TAXIS ,activo,4,1516,,1,1,0
15166001,Terminal De Buses Y Taxis ,activo,5,151660,,1,1,1
151663,TERMINAL MARITIMO ,activo,4,1516,,1,1,0
15166301,Terminal Maritimo ,activo,5,151663,,1,1,1
151665,TERMINAL FERREO ,activo,4,1516,,1,1,0
15166501,Terminal Ferreo ,activo,5,151665,,1,1,1
151670,PARQUEADEROS- GARAJES Y DEPOSITOS ,activo,4,1516,,1,1,0
15167001,Parqueaderos- Garajes Y Depositos ,activo,5,151670,,1,1,1
151675,HANGARES ,activo,4,1516,,1,1,0
15167501,Hangares ,activo,5,151675,,1,1,1
151680,BODEGAS ,activo,4,1516,,1,1,0
15168001,Bodegas ,activo,5,151680,,1,1,1
151695,OTROS ,activo,4,1516,,1,1,0
15169501,Otros ,activo,5,151695,,1,1,1
151699,AJUSTES POR INFLACION ,activo,4,1516,,1,1,0
15169901,Ajustes Por Inflacion ,activo,5,151699,,1,1,1
1520,MAQUINARIA Y EQUIPO ,activo,3,15,,1,1,0
152099,AJUSTES POR INFLACION ,activo,4,1520,,1,1,0
15209901,Ajustes Por Inflacion ,activo,5,152099,,1,1,1
1524,EQUIPO DE OFICINA ,activo,3,15,,1,1,0
152405,MUEBLES Y ENSERES ,activo,4,1524,,1,1,0
15240501,Muebles Y Enseres ,activo,5,152405,,1,1,1
152410,EQUIPOS ,activo,4,1524,,1,1,0
15241001,Equipos ,activo,5,152410,,1,1,1
152495,OTROS ,activo,4,1524,,1,1,0
15249501,Otros ,activo,5,152495,,1,1,1
152499,AJUSTES POR INFLACION ,activo,4,1524,,1,1,0
15249901,Ajustes Por Inflacion ,activo,5,152499,,1,1,1
1528,EQUIPO DE COMPUTACION Y COMUNICACION ,activo,3,15,,1,1,0
152805,EQUIPOS DE PROCESAMIENTO DE DATOS ,activo,4,1528,,1,1,0
15280501,Equipos De Procesamiento De Datos ,activo,5,152805,,1,1,1
152810,EQUIPOS DE TELECOMUNICACIONES ,activo,4,1528,,1,1,0
15281001,Equipos De Telecomunicaciones ,activo,5,152810,,1,1,1
152815,EQUIPOS DE RADIO ,activo,4,1528,,1,1,0
15281501,Equipos De Radio ,activo,5,152815,,1,1,1
152820,SATELITES Y ANTENAS ,activo,4,1528,,1,1,0
15282001,Satelites Y Antenas ,activo,5,152820,,1,1,1
152825,LINEAS TELEFONICAS ,activo,4,1528,,1,1,0
15282501,Lineas Telefonicas ,activo,5,152825,,1,1,1
152895,OTROS ,activo,4,1528,,1,1,0
15289501,Otros ,activo,5,152895,,1,1,1
152899,AJUSTES POR INFLACION ,activo,4,1528,,1,1,0
15289901,Ajustes Por Inflacion ,activo,5,152899,,1,1,1
1532,EQUIPO MEDICO - CIENTIFICO ,activo,3,15,,1,1,0
153205,MEDICO ,activo,4,1532,,1,1,0
15320501,Medico ,activo,5,153205,,1,1,1
153210,ODONTOLOGICO ,activo,4,1532,,1,1,0
15321001,Odontologico ,activo,5,153210,,1,1,1
153215,LABORATORIO ,activo,4,1532,,1,1,0
15321501,Laboratorio ,activo,5,153215,,1,1,1
153220,INSTRUMENTAL ,activo,4,1532,,1,1,0
15322001,Instrumental ,activo,5,153220,,1,1,1
153295,OTROS ,activo,4,1532,,1,1,0
15329501,Otros ,activo,5,153295,,1,1,1
153299,AJUSTES POR INFLACION ,activo,4,1532,,1,1,0
15329901,Ajustes Por Inflacion ,activo,5,153299,,1,1,1
1536,EQUIPO DE HOTELES Y RESTAURANTES ,activo,3,15,,1,1,0
153605,DE HABITACIONES ,activo,4,1536,,1,1,0
15360501,De Habitaciones ,activo,5,153605,,1,1,1
153610,DE COMESTIBLES Y BEBIDAS ,activo,4,1536,,1,1,0
15361001,De Comestibles Y Bebidas ,activo,5,153610,,1,1,1
153695,OTROS ,activo,4,1536,,1,1,0
15369501,Otros ,activo,5,153695,,1,1,1
153699,AJUSTES POR INFLACION ,activo,4,1536,,1,1,0
15369901,Ajustes Por Inflacion ,activo,5,153699,,1,1,1
1540,FLOTA Y EQUIPO DE TRANSPORTE ,activo,3,15,,1,1,0
154005,AUTOS- CAMIONETAS Y CAMPEROS ,activo,4,1540,,1,1,0
15400501,Autos- Camionetas Y Camperos ,activo,5,154005,,1,1,1
154008,CAMIONES- VOLQUETAS Y FURGONES ,activo,4,1540,,1,1,0
15400801,Camiones- Volquetas Y Furgones ,activo,5,154008,,1,1,1
154010,TRACTOMULAS Y REMOLQUES ,activo,4,1540,,1,1,0
15401001,Tractomulas Y Remolques ,activo,5,154010,,1,1,1
154015,BUSES Y BUSETAS ,activo,4,1540,,1,1,0
15401501,Buses Y Busetas ,activo,5,154015,,1,1,1
154017,RECOLECTORES Y CONTENEDORES ,activo,4,1540,,1,1,0
15401701,Recolectores Y Contenedores ,activo,5,154017,,1,1,1
154020,MONTACARGAS ,activo,4,1540,,1,1,0
15402001,Montacargas ,activo,5,154020,,1,1,1
154025,PALAS Y GRUAS ,activo,4,1540,,1,1,0
15402501,Palas Y Gruas ,activo,5,154025,,1,1,1
154030,MOTOCICLETAS ,activo,4,1540,,1,1,0
15403001,Motocicletas ,activo,5,154030,,1,1,1
154035,BICICLETAS ,activo,4,1540,,1,1,0
15403501,Bicicletas ,activo,5,154035,,1,1,1
154040,ESTIBAS Y CARRETAS ,activo,4,1540,,1,1,0
15404001,Estibas Y Carretas ,activo,5,154040,,1,1,1
154045,BANDAS TRANSPORTADORAS ,activo,4,1540,,1,1,0
15404501,Bandas Transportadoras ,activo,5,154045,,1,1,1
154095,OTROS ,activo,4,1540,,1,1,0
15409501,Otros ,activo,5,154095,,1,1,1
154099,AJUSTES POR INFLACION ,activo,4,1540,,1,1,0
15409901,Ajustes Por Inflacion ,activo,5,154099,,1,1,1
1544,FLOTA Y EQUIPO FLUVIAL Y-O MARITIMO ,activo,3,15,,1,1,0
154405,BUQUES ,activo,4,1544,,1,1,0
15440501,Buques ,activo,5,154405,,1,1,1
154410,LANCHAS ,activo,4,1544,,1,1,0
15441001,Lanchas ,activo,5,154410,,1,1,1
154415,REMOLCADORAS ,activo,4,1544,,1,1,0
15441501,Remolcadoras ,activo,5,154415,,1,1,1
154420,BOTES ,activo,4,1544,,1,1,0
15442001,Botes ,activo,5,154420,,1,1,1
154425,BOYAS ,activo,4,1544,,1,1,0
15442501,Boyas ,activo,5,154425,,1,1,1
154430,AMARRES ,activo,4,1544,,1,1,0
15443001,Amarres ,activo,5,154430,,1,1,1
154435,CONTENEDORES Y CHASSISES ,activo,4,1544,,1,1,0
15443501,Contenedores Y Chassises ,activo,5,154435,,1,1,1
154440,GABARRAS ,activo,4,1544,,1,1,0
15444001,Gabarras ,activo,5,154440,,1,1,1
154495,OTROS ,activo,4,1544,,1,1,0
15449501,Otros ,activo,5,154495,,1,1,1
154499,AJUSTES POR INFLACION ,activo,4,1544,,1,1,0
15449901,Ajustes Por Inflacion ,activo,5,154499,,1,1,1
1548,FLOTA Y EQUIPO AEREO ,activo,3,15,,1,1,0
154805,AVIONES ,activo,4,1548,,1,1,0
15480501,Aviones ,activo,5,154805,,1,1,1
154810,AVIONETAS ,activo,4,1548,,1,1,0
15481001,Avionetas ,activo,5,154810,,1,1,1
154815,HELICOPTEROS ,activo,4,1548,,1,1,0
15481501,Helicopteros ,activo,5,154815,,1,1,1
154820,TURBINAS Y MOTORES ,activo,4,1548,,1,1,0
15482001,Turbinas Y Motores ,activo,5,154820,,1,1,1
154825,MANUALES DE ENTRENAMIENTO PERSONAL TECNICO ,activo,4,1548,,1,1,0
15482501,Manuales De Entrenamiento Personal Tecnico ,activo,5,154825,,1,1,1
154830,EQUIPOS DE VUELO ,activo,4,1548,,1,1,0
15483001,Equipos De Vuelo ,activo,5,154830,,1,1,1
154895,OTROS ,activo,4,1548,,1,1,0
15489501,Otros ,activo,5,154895,,1,1,1
154899,AJUSTES POR INFLACION ,activo,4,1548,,1,1,0
15489901,Ajustes Por Inflacion ,activo,5,154899,,1,1,1
1552,FLOTA Y EQUIPO FERREO ,activo,3,15,,1,1,0
155205,LOCOMOTORAS ,activo,4,1552,,1,1,0
15520501,Locomotoras ,activo,5,155205,,1,1,1
155210,VAGONES ,activo,4,1552,,1,1,0
15521001,Vagones ,activo,5,155210,,1,1,1
155215,REDES FERREAS ,activo,4,1552,,1,1,0
15521501,Redes Ferreas ,activo,5,155215,,1,1,1
155295,OTROS ,activo,4,1552,,1,1,0
15529501,Otros ,activo,5,155295,,1,1,1
155299,AJUSTES POR INFLACION ,activo,4,1552,,1,1,0
15529901,Ajustes Por Inflacion ,activo,5,155299,,1,1,1
1556,ACUEDUCTOS PLANTAS Y REDES ,activo,3,15,,1,1,0
155605,INSTALACIONES PARA AGUA Y ENERGIA ,activo,4,1556,,1,1,0
15560501,Instalaciones Para Agua Y Energia ,activo,5,155605,,1,1,1
155610,ACUEDUCTO ACEQUIAS Y CANALIZACIONES ,activo,4,1556,,1,1,0
15561001,Acueducto Acequias Y Canalizaciones ,activo,5,155610,,1,1,1
155615,PLANTAS DE GENERACION HIDRAULICA ,activo,4,1556,,1,1,0
15561501,Plantas De Generacion Hidraulica ,activo,5,155615,,1,1,1
155620,PLANTAS DE GENERACION TERMICA ,activo,4,1556,,1,1,0
15562001,Plantas De Generacion Termica ,activo,5,155620,,1,1,1
155625,PLANTAS DE GENERACION A GAS ,activo,4,1556,,1,1,0
15562501,Plantas De Generacion A Gas ,activo,5,155625,,1,1,1
155628,PLANTAS DE GENERACION DIESEL- GASOLINA Y PETROLEO ,activo,4,1556,,1,1,0
15562801,Plantas De Generacion Diesel- Gasolina Y Petroleo ,activo,5,155628,,1,1,1
155630,PLANTAS DE DISTRIBUCION ,activo,4,1556,,1,1,0
15563001,Plantas De Distribucion ,activo,5,155630,,1,1,1
155635,PLANTAS DE TRANSMISION Y SUBESTACIONES ,activo,4,1556,,1,1,0
