clase,grupo,cuenta,subcuenta,auxiliar,nombre,tipo,nivel,padre_id,descripcion,estado,codigo,registra_tercero,nombre_clase,REG
1,12,99,95,,OTRAS INVERSIONES ,activo,4,1,,1,129995,0,Clase 1,265
1,12,99,95,01,Otras Inversiones ,activo,5,1,,1,12999501,1,Clase 1,266
1,13,,,,DEUDORES ,activo,2,1,Descripcion.Cuentas por cobrar a clientes y terceros. Nat. Débito Forma de Uso. Registra valores a favor de la empresa por créditos otorgados.,1,13,0,Clase 1,267
1,13,05,,,CLIENTES ,activo,3,1,Descripcion.Cuentas por cobrar a clientes. Nat. Débito Forma de Uso. Registra facturas pendientes de cobro.,1,1305,0,Clase 1,268
1,13,05,05,,NACIONALES ,activo,4,1,,1,130505,0,Clase 1,269
1,13,05,05,01,Nacionales ,activo,5,1,,1,13050501,1,Clase 1,270
1,13,05,10,,DEL EXTERIOR ,activo,4,1,,1,130510,0,Clase 1,271
1,13,05,10,01,Del Exterior ,activo,5,1,,1,13051001,1,Clase 1,272
1,13,05,15,,DEUDORES DEL SISTEMA ,activo,4,1,,1,130515,0,Clase 1,273
1,13,05,15,01,Deudores Del Sistema ,activo,5,1,,1,13051501,1,Clase 1,274
1,13,10,,,CUENTAS CORRIENTES COMERCIALES ,activo,3,1,Descripcion.Valores a cobrar a empresas relacionadas. Nat. Débito Forma de Uso. Controla préstamos o créditos otorgados a vinculados.,1,1310,0,Clase 1,275
1,13,10,05,,CASA MATRIZ ,activo,4,1,,1,131005,0,Clase 1,276
1,13,10,05,01,Casa Matriz ,activo,5,1,,1,13100501,1,Clase 1,277
1,13,10,10,,COMPAÑIAS VINCULADAS ,activo,4,1,,1,131010,0,Clase 1,278
1,13,10,10,01,Compañias Vinculadas ,activo,5,1,,1,13101001,1,Clase 1,279
1,13,10,15,,ACCIONISTAS O SOCIOS ,activo,4,1,,1,131015,0,Clase 1,280
1,13,10,15,01,Accionistas O Socios ,activo,5,1,,1,13101501,1,Clase 1,281
1,13,10,20,,PARTICULARES ,activo,4,1,,1,131020,0,Clase 1,282
1,13,10,20,01,Particulares ,activo,5,1,,1,13102001,1,Clase 1,283
1,13,10,95,,OTRAS ,activo,4,1,,1,131095,0,Clase 1,284
1,13,10,95,01,Otras ,activo,5,1,,1,13109501,1,Clase 1,285
1,13,15,,,CUENTAS POR COBRAR A CASA MATRIZ ,activo,3,1,,1,1315,0,Clase 1,286
1,13,15,05,,VENTAS ,activo,4,1,,1,131505,0,Clase 1,287
1,13,15,05,01,Ventas ,activo,5,1,,1,13150501,1,Clase 1,288
1,13,15,10,,PAGOS A NOMBRE DE CASA MATRIZ ,activo,4,1,,1,131510,0,Clase 1,289
1,13,15,10,01,Pagos A Nombre De Casa Matriz ,activo,5,1,,1,13151001,1,Clase 1,290
1,13,15,15,,VALORES RECIBIDOS POR CASA MATRIZ ,activo,4,1,,1,131515,0,Clase 1,291
1,13,15,15,01,Valores Recibidos Por Casa Matriz ,activo,5,1,,1,13151501,1,Clase 1,292
1,13,15,20,,PRESTAMOS ,activo,4,1,,1,131520,0,Clase 1,293
1,13,15,20,01,Prestamos ,activo,5,1,,1,13152001,1,Clase 1,294
1,13,20,,,CUENTAS POR COBRAR A VINCULADOS ECONOMICOS ,activo,3,1,,1,1320,0,Clase 1,295
1,13,20,05,,FILIALES ,activo,4,1,,1,132005,0,Clase 1,296
1,13,20,05,01,Filiales ,activo,5,1,,1,13200501,1,Clase 1,297
1,13,20,10,,SUBSIDIARIAS ,activo,4,1,,1,132010,0,Clase 1,298
1,13,20,10,01,Subsidiarias ,activo,5,1,,1,13201001,1,Clase 1,299
1,13,20,15,,SUCURSALES ,activo,4,1,,1,132015,0,Clase 1,300
1,13,20,15,01,Sucursales ,activo,5,1,,1,13201501,1,Clase 1,301
1,13,25,,,CUENTA S POR COBRAR A SOCIOS Y ACCIONISTAS ,activo,3,1,,1,1325,0,Clase 1,302
1,13,25,05,,A SOCIOS ,activo,4,1,,1,132505,0,Clase 1,303
1,13,25,05,01,A Socios ,activo,5,1,,1,13250501,1,Clase 1,304
1,13,25,10,,A ACCIONISTAS ,activo,4,1,,1,132510,0,Clase 1,305
1,13,25,10,01,A Accionistas ,activo,5,1,,1,13251001,1,Clase 1,306
1,13,28,,,APORTES POR COBRAR ,activo,3,1,,1,1328,0,Clase 1,307
1,13,30,,,ANTICIPOS Y AVANCES ,activo,3,1,,1,1330,0,Clase 1,308
1,13,30,05,,A PROVEEDORES ,activo,4,1,,1,133005,0,Clase 1,309
1,13,30,05,01,A Proveedores ,activo,5,1,,1,13300501,1,Clase 1,310
1,13,30,10,,A CONTRATISTAS ,activo,4,1,,1,133010,0,Clase 1,311
1,13,30,10,01,A Contratistas ,activo,5,1,,1,13301001,1,Clase 1,312
1,13,30,15,,A TRABAJADORES ,activo,4,1,,1,133015,0,Clase 1,313
1,13,30,15,01,A Trabajadores ,activo,5,1,,1,13301501,1,Clase 1,314
1,13,30,20,,A AGENTES ,activo,4,1,,1,133020,0,Clase 1,315
1,13,30,20,01,A Agentes ,activo,5,1,,1,13302001,1,Clase 1,316
1,13,30,25,,A CONCESIONARIOS ,activo,4,1,,1,133025,0,Clase 1,317
1,13,30,25,01,A Concesionarios ,activo,5,1,,1,13302501,1,Clase 1,318
1,13,30,30,,DE ADJUDICACIONES ,activo,4,1,,1,133030,0,Clase 1,319
1,13,30,30,01,De Adjudicaciones ,activo,5,1,,1,13303001,1,Clase 1,320
1,13,30,95,,OTROS ,activo,4,1,,1,133095,0,Clase 1,321
1,13,30,95,01,Otros ,activo,5,1,,1,13309501,1,Clase 1,322
1,13,32,,,CUENTAS DE OPERACION CONJUNTA ,activo,3,1,,1,1332,0,Clase 1,323
1,13,35,,,DEPOSITOS ,activo,3,1,,1,1335,0,Clase 1,324
1,13,35,05,,PARA IMPORTACIONES ,activo,4,1,,1,133505,0,Clase 1,325
1,13,35,05,01,Para Importaciones ,activo,5,1,,1,13350501,1,Clase 1,326
1,13,35,10,,PARA SERVICIOS ,activo,4,1,,1,133510,0,Clase 1,327
1,13,35,10,01,Para Servicios ,activo,5,1,,1,13351001,1,Clase 1,328
1,13,35,15,,PARA CONTRATOS ,activo,4,1,,1,133515,0,Clase 1,329
1,13,35,15,01,Para Contratos ,activo,5,1,,1,13351501,1,Clase 1,330
1,13,35,20,,PARA RESPONSABILIDADES ,activo,4,1,,1,133520,0,Clase 1,331
1,13,35,20,01,Para Responsabilidades ,activo,5,1,,1,13352001,1,Clase 1,332
1,13,35,25,,PARA JUICIOS EJECUTIVOS ,activo,4,1,,1,133525,0,Clase 1,333
1,13,35,25,01,Para Juicios Ejecutivos ,activo,5,1,,1,13352501,1,Clase 1,334
1,13,35,30,,PARA ADQUISICION DE ACCIONES- CUOTAS O DERECHOS SOCIALES ,activo,4,1,,1,133530,0,Clase 1,335
1,13,35,30,01,Para Adquisicion De Acciones- Cuotas O Derechos Sociales ,activo,5,1,,1,13353001,1,Clase 1,336
1,13,35,35,,EN GARANTIA ,activo,4,1,,1,133535,0,Clase 1,337
1,13,35,35,01,En Garantia ,activo,5,1,,1,13353501,1,Clase 1,338
1,13,35,95,,OTROS ,activo,4,1,,1,133595,0,Clase 1,339
1,13,35,95,01,Otros ,activo,5,1,,1,13359501,1,Clase 1,340
1,13,40,,,PROMESAS DE COMPRA VENTA ,activo,3,1,,1,1340,0,Clase 1,341
1,13,40,05,,DE BIENES RAICES ,activo,4,1,,1,134005,0,Clase 1,342
1,13,40,05,01,De Bienes Raices ,activo,5,1,,1,13400501,1,Clase 1,343
1,13,40,10,,DE MAQUINARIA Y EQUIPO ,activo,4,1,,1,134010,0,Clase 1,344
1,13,40,10,01,De Maquinaria Y Equipo ,activo,5,1,,1,13401001,1,Clase 1,345
1,13,40,15,,DE FLOTA Y EQUIPO DE TRANSPORTE ,activo,4,1,,1,134015,0,Clase 1,346
1,13,40,15,01,De Flota Y Equipo De Transporte ,activo,5,1,,1,13401501,1,Clase 1,347
1,13,40,20,,DE FLOTA Y EQUIPO AEREO ,activo,4,1,,1,134020,0,Clase 1,348
1,13,40,20,01,De Flota Y Equipo Aereo ,activo,5,1,,1,13402001,1,Clase 1,349
1,13,40,25,,DE FLOTA Y EQUIPO FERREO ,activo,4,1,,1,134025,0,Clase 1,350
1,13,40,25,01,De Flota Y Equipo Ferreo ,activo,5,1,,1,13402501,1,Clase 1,351
1,13,40,30,,DE FLOTA Y EQUIPO FLUVIAL Y-O MARITIMO ,activo,4,1,,1,134030,0,Clase 1,352
1,13,40,30,01,De Flota Y Equipo Fluvial Y-O Maritimo ,activo,5,1,,1,13403001,1,Clase 1,353
1,13,40,35,,DE SEMOVIENTES ,activo,4,1,,1,134035,0,Clase 1,354
1,13,40,35,01,De Semovientes ,activo,5,1,,1,13403501,1,Clase 1,355
1,13,40,95,,DE OTROS BIENES ,activo,4,1,,1,134095,0,Clase 1,356
1,13,40,95,01,De Otros Bienes ,activo,5,1,,1,13409501,1,Clase 1,357
1,13,45,,,INGRESOS POR COBRAR ,activo,3,1,,1,1345,0,Clase 1,358
1,13,45,05,,DIVIDENDOS Y-O PARTICIPACIONES ,activo,4,1,,1,134505,0,Clase 1,359
1,13,45,05,01,Dividendos Y-O Participaciones ,activo,5,1,,1,13450501,1,Clase 1,360
1,13,45,10,,INTERESES ,activo,4,1,,1,134510,0,Clase 1,361
1,13,45,10,01,Intereses ,activo,5,1,,1,13451001,1,Clase 1,362
1,13,45,15,,COMISIONES ,activo,4,1,,1,134515,0,Clase 1,363
1,13,45,15,01,Comisiones ,activo,5,1,,1,13451501,1,Clase 1,364
1,13,45,20,,HONORARIOS ,activo,4,1,,1,134520,0,Clase 1,365
1,13,45,20,01,Honorarios ,activo,5,1,,1,13452001,1,Clase 1,366
1,13,45,25,,SERVICIOS ,activo,4,1,,1,134525,0,Clase 1,367
1,13,45,25,01,Servicios ,activo,5,1,,1,13452501,1,Clase 1,368
1,13,45,30,,ARRENDAMIENTOS ,activo,4,1,,1,134530,0,Clase 1,369
1,13,45,30,01,Arrendamientos ,activo,5,1,,1,13453001,1,Clase 1,370
1,13,45,35,,CERT POR COBRAR ,activo,4,1,,1,134535,0,Clase 1,371
1,13,45,35,01,Cert Por Cobrar ,activo,5,1,,1,13453501,1,Clase 1,372
1,13,45,95,,OTROS ,activo,4,1,,1,134595,0,Clase 1,373
1,13,45,95,01,Otros ,activo,5,1,,1,13459501,1,Clase 1,374
1,13,50,,,RETENCION SOBRE CONTRATOS ,activo,3,1,,1,1350,0,Clase 1,375
1,13,50,05,,DE CONSTRUCCION ,activo,4,1,,1,135005,0,Clase 1,376
1,13,50,05,01,De Construccion ,activo,5,1,,1,13500501,1,Clase 1,377
1,13,50,10,,DE PRESTACION DE SERVICIOS ,activo,4,1,,1,135010,0,Clase 1,378
1,13,50,10,01,De Prestacion De Servicios ,activo,5,1,,1,13501001,1,Clase 1,379
1,13,50,95,,OTROS ,activo,4,1,,1,135095,0,Clase 1,380
1,13,50,95,01,Otros ,activo,5,1,,1,13509501,1,Clase 1,381
1,13,55,,,ANTICIPO DE IMPUESTOS Y CONTRIBUCIONES O SALDOS A FAVOR ,activo,3,1,,1,1355,0,Clase 1,382
1,13,55,05,,ANTICIPO DE IMPUESTOS DE RENTA Y COMPLEMENTARIOS ,activo,4,1,,1,135505,0,Clase 1,383
1,13,55,05,01,Anticipo De Impuestos De Renta Y Complementarios ,activo,5,1,,1,13550501,1,Clase 1,384
1,13,55,10,,ANTICIPO DE IMPUESTOS DE INDUSTRIA Y COMERCIO ,activo,4,1,,1,135510,0,Clase 1,385
1,13,55,10,01,Anticipo De Impuestos De Industria Y Comercio ,activo,5,1,,1,13551001,1,Clase 1,386
1,13,55,15,,RETENCION EN LA FUENTE ,activo,4,1,,1,135515,0,Clase 1,387
1,13,55,15,01,Retencion En La Fuente ,activo,5,1,,1,13551501,1,Clase 1,388
1,13,55,20,,SOBRANTES EN LIQUIDACION PRIVADA DE IMPUESTOS ,activo,4,1,,1,135520,0,Clase 1,389
1,13,55,20,01,Sobrantes En Liquidacion Privada De Impuestos ,activo,5,1,,1,13552001,1,Clase 1,390
1,13,55,25,,CONTRIBUCIONES ,activo,4,1,,1,135525,0,Clase 1,391
1,13,55,25,01,Contribuciones ,activo,5,1,,1,13552501,1,Clase 1,392
1,13,55,30,,IMPUESTOS DESCONTABLES ,activo,4,1,,1,135530,0,Clase 1,393
1,13,55,30,01,Impuestos Descontables ,activo,5,1,,1,13553001,1,Clase 1,394
1,13,55,95,,OTROS ,activo,4,1,,1,135595,0,Clase 1,395
1,13,55,95,01,Otros ,activo,5,1,,1,13559501,1,Clase 1,396
1,13,60,,,RECLAMACIONES ,activo,3,1,,1,1360,0,Clase 1,397
1,13,60,05,,A COMPAÑIAS ASEGURADORAS ,activo,4,1,,1,136005,0,Clase 1,398
1,13,60,05,01,A Compañias Aseguradoras ,activo,5,1,,1,13600501,1,Clase 1,399
1,13,60,10,,A TRANSPORTADORES ,activo,4,1,,1,136010,0,Clase 1,400
1,13,60,10,01,A Transportadores ,activo,5,1,,1,13601001,1,Clase 1,401
1,13,60,15,,POR TIQUETES AEREOS ,activo,4,1,,1,136015,0,Clase 1,402
1,13,60,15,01,Por Tiquetes Aereos ,activo,5,1,,1,13601501,1,Clase 1,403
1,13,60,95,,OTRAS ,activo,4,1,,1,136095,0,Clase 1,404
1,13,60,95,01,Otras ,activo,5,1,,1,13609501,1,Clase 1,405
1,13,65,,,CUENTAS POR COBRAR A TRABAJADORES ,activo,3,1,,1,1365,0,Clase 1,406
1,13,65,05,,VIVIENDA ,activo,4,1,,1,136505,0,Clase 1,407
1,13,65,05,01,Vivienda ,activo,5,1,,1,13650501,1,Clase 1,408
1,13,65,10,,VEHICULOS ,activo,4,1,,1,136510,0,Clase 1,409
1,13,65,10,01,Vehiculos ,activo,5,1,,1,13651001,1,Clase 1,410
1,13,65,15,,EDUCACION ,activo,4,1,,1,136515,0,Clase 1,411
1,13,65,15,01,Educacion ,activo,5,1,,1,13651501,1,Clase 1,412
1,13,65,20,,MEDICOS- ODONTOLOGICOS Y SIMILARES ,activo,4,1,,1,136520,0,Clase 1,413
1,13,65,20,01,Medicos- Odontologicos Y Similares ,activo,5,1,,1,13652001,1,Clase 1,414
1,13,65,25,,CALAMIDAD DOMESTICA ,activo,4,1,,1,136525,0,Clase 1,415
1,13,65,25,01,Calamidad Domestica ,activo,5,1,,1,13652501,1,Clase 1,416
1,13,65,30,,RESPONSABILIDADES ,activo,4,1,,1,136530,0,Clase 1,417
1,13,65,30,01,Responsabilidades ,activo,5,1,,1,13653001,1,Clase 1,418
1,13,65,95,,OTROS ,activo,4,1,,1,136595,0,Clase 1,419
1,13,65,95,01,Otros ,activo,5,1,,1,13659501,1,Clase 1,420
1,13,70,,,PRESTAMOS A PARTICULARES ,activo,3,1,,1,1370,0,Clase 1,421
1,13,70,05,,CON GARANTIA REAL ,activo,4,1,,1,137005,0,Clase 1,422
1,13,70,05,01,Con Garantia Real ,activo,5,1,,1,13700501,1,Clase 1,423
1,13,70,10,,CON GARANTIA PERSONAL ,activo,4,1,,1,137010,0,Clase 1,424
1,13,70,10,01,Con Garantia Personal ,activo,5,1,,1,13701001,1,Clase 1,425
1,13,80,,,DEUDORES VARIOS ,activo,3,1,,1,1380,0,Clase 1,426
1,13,80,05,,DEPOSITARIOS ,activo,4,1,,1,138005,0,Clase 1,427
1,13,80,05,01,Depositarios ,activo,5,1,,1,13800501,1,Clase 1,428
1,13,80,10,,COMISIONISTAS DE BOLSAS ,activo,4,1,,1,138010,0,Clase 1,429
1,13,80,10,01,Comisionistas De Bolsas ,activo,5,1,,1,13801001,1,Clase 1,430
1,13,80,15,,FONDO DE INVERSION ,activo,4,1,,1,138015,0,Clase 1,431
1,13,80,15,01,Fondo De Inversion ,activo,5,1,,1,13801501,1,Clase 1,432
1,13,80,20,,CUENTAS POR COBRAR DE TERCEROS ,activo,4,1,,1,138020,0,Clase 1,433
1,13,80,20,01,Cuentas Por Cobrar De Terceros ,activo,5,1,,1,13802001,1,Clase 1,434
1,13,80,25,,PAGOS POR CUENTA DE TERCEROS ,activo,4,1,,1,138025,0,Clase 1,435
1,13,80,25,01,Pagos Por Cuenta De Terceros ,activo,5,1,,1,13802501,1,Clase 1,436
1,13,80,30,,FONDOS DE INVERSION SOCIAL ,activo,4,1,,1,138030,0,Clase 1,437
1,13,80,30,01,Fondos De Inversion Social ,activo,5,1,,1,13803001,1,Clase 1,438
1,13,80,95,,OTROS ,activo,4,1,,1,138095,0,Clase 1,439
1,13,80,95,01,Otros ,activo,5,1,,1,13809501,1,Clase 1,440
1,13,85,,,DERECHOS DE RECOMPRA DE CARTERA NEGOCIADA ,activo,3,1,,1,1385,0,Clase 1,441
1,13,90,,,DEUDAS DE DIFICIL COBRO ,activo,3,1,,1,1390,0,Clase 1,442
1,13,99,,,PROVISIONES ,activo,3,1,,1,1399,0,Clase 1,443
1,13,99,05,,CLIENTES ,activo,4,1,,1,139905,0,Clase 1,444
1,13,99,05,01,Clientes ,activo,5,1,,1,13990501,1,Clase 1,445
1,13,99,10,,CUENTAS CORRIENTES COMERCIALES ,activo,4,1,,1,139910,0,Clase 1,446
1,13,99,10,01,Cuentas Corrientes Comerciales ,activo,5,1,,1,13991001,1,Clase 1,447
1,13,99,15,,CUENTAS POR COBRAR A CASA MATRIZ ,activo,4,1,,1,139915,0,Clase 1,448
1,13,99,15,01,Cuentas Por Cobrar A Casa Matriz ,activo,5,1,,1,13991501,1,Clase 1,449
1,13,99,20,,CUENTAS POR COBRAR A VINCULADOS ECONOMICOS ,activo,4,1,,1,139920,0,Clase 1,450
1,13,99,20,01,Cuentas Por Cobrar A Vinculados Economicos ,activo,5,1,,1,13992001,1,Clase 1,451
1,13,99,25,,CUENTAS POR COBRAR A SOCIOS Y ACCIONISTAS ,activo,4,1,,1,139925,0,Clase 1,452
1,13,99,25,01,Cuentas Por Cobrar A Socios Y Accionistas ,activo,5,1,,1,13992501,1,Clase 1,453
1,13,99,30,,ANTICIPOS Y AVANCES ,activo,4,1,,1,139930,0,Clase 1,454
1,13,99,30,01,Anticipos Y Avances ,activo,5,1,,1,13993001,1,Clase 1,455
1,13,99,32,,CUENTAS DE OPERACION CONJUNTA ,activo,4,1,,1,139932,0,Clase 1,456
1,13,99,32,01,Cuentas De Operacion Conjunta ,activo,5,1,,1,13993201,1,Clase 1,457
1,13,99,35,,DEPOSITOS ,activo,4,1,,1,139935,0,Clase 1,458
1,13,99,35,01,Depositos ,activo,5,1,,1,13993501,1,Clase 1,459
1,13,99,40,,PROMESAS DE COMPRAVENTA ,activo,4,1,,1,139940,0,Clase 1,460
1,13,99,40,01,Promesas De Compraventa ,activo,5,1,,1,13994001,1,Clase 1,461
1,13,99,45,,INGRESOS POR COBRAR ,activo,4,1,,1,139945,0,Clase 1,462
1,13,99,45,01,Ingresos Por Cobrar ,activo,5,1,,1,13994501,1,Clase 1,463
1,13,99,50,,RETENCION SOBRE CONTRATOS ,activo,4,1,,1,139950,0,Clase 1,464
1,13,99,50,01,Retencion Sobre Contratos ,activo,5,1,,1,13995001,1,Clase 1,465
1,13,99,55,,RECLAMACIONES ,activo,4,1,,1,139955,0,Clase 1,466
1,13,99,55,01,Reclamaciones ,activo,5,1,,1,13995501,1,Clase 1,467
1,13,99,60,,CUENTAS POR COBRAR A TRABAJADORES ,activo,4,1,,1,139960,0,Clase 1,468
1,13,99,60,01,Cuentas Por Cobrar A Trabajadores ,activo,5,1,,1,13996001,1,Clase 1,469
1,13,99,65,,PRESTAMOS A PARTICULARES ,activo,4,1,,1,139965,0,Clase 1,470
1,13,99,65,01,Prestamos A Particulares ,activo,5,1,,1,13996501,1,Clase 1,471
1,13,99,75,,DEUDORES VARIOS ,activo,4,1,,1,139975,0,Clase 1,472
1,13,99,75,01,Deudores Varios ,activo,5,1,,1,13997501,1,Clase 1,473
1,13,99,80,,DERECHOS DE RECOMPRA DE CARTERA NEGOCIADA ,activo,4,1,,1,139980,0,Clase 1,474
1,13,99,80,01,Derechos De Recompra De Cartera Negociada ,activo,5,1,,1,13998001,1,Clase 1,475
1,14,,,,INVENTARIOS ,activo,2,1,,1,14,0,Clase 1,476
1,14,05,,,MATERIAS PRIMAS ,activo,3,1,,1,1405,0,Clase 1,477
1,14,05,99,,AJUSTES POR INFLACION ,activo,4,1,,1,140599,0,Clase 1,478
1,14,05,99,01,Ajustes Por Inflacion ,activo,5,1,,1,14059901,1,Clase 1,479
1,14,10,,,PRODUCTOS EN PROCESO ,activo,3,1,,1,1410,0,Clase 1,480
1,14,10,99,,AJUSTES POR INFLACION ,activo,4,1,,1,141099,0,Clase 1,481
1,14,10,99,01,Ajustes Por Inflacion ,activo,5,1,,1,14109901,1,Clase 1,482
1,14,15,,,OBRAS DE CONSTRUCCION EN CURSO ,activo,3,1,,1,1415,0,Clase 1,483
1,14,15,99,,AJUSTES POR INFLACION ,activo,4,1,,1,141599,0,Clase 1,484
1,14,15,99,01,Ajustes Por Inflacion ,activo,5,1,,1,14159901,1,Clase 1,485
1,14,17,,,OBRAS DE URBANISMO ,activo,3,1,,1,1417,0,Clase 1,486
1,14,17,99,,AJUSTES POR INFLACION ,activo,4,1,,1,141799,0,Clase 1,487
1,14,17,99,01,Ajustes Por Inflacion ,activo,5,1,,1,14179901,1,Clase 1,488
1,14,20,,,CONTRATOS EN EJECUCION ,activo,3,1,,1,1420,0,Clase 1,489
1,14,20,99,,AJUSTES POR INFLACION ,activo,4,1,,1,142099,0,Clase 1,490
1,14,20,99,01,Ajustes Por Inflacion ,activo,5,1,,1,14209901,1,Clase 1,491
1,14,25,,,CULTIVOS EN DESARROLLO ,activo,3,1,,1,1425,0,Clase 1,492
1,14,25,99,,AJUSTES POR INFLACION ,activo,4,1,,1,142599,0,Clase 1,493
1,14,25,99,01,Ajustes Por Inflacion ,activo,5,1,,1,14259901,1,Clase 1,494
1,14,30,,,PRODUCTOS TERMINADOS ,activo,3,1,,1,1430,0,Clase 1,495
1,14,30,05,,PRODUCTOS MANUFACTURADOS ,activo,4,1,,1,143005,0,Clase 1,496
1,14,30,05,01,Productos Manufacturados ,activo,5,1,,1,14300501,1,Clase 1,497
1,14,30,10,,PRODUCTOS EXTRAIDOS Y-O PROCESADOS ,activo,4,1,,1,143010,0,Clase 1,498
1,14,30,10,01,Productos Extraidos Y-O Procesados ,activo,5,1,,1,14301001,1,Clase 1,499
1,14,30,15,,PRODUCTOS AGRICOLAS Y FORESTALES ,activo,4,1,,1,143015,0,Clase 1,500
1,14,30,15,01,Productos Agricolas Y Forestales ,activo,5,1,,1,14301501,1,Clase 1,501
1,14,30,20,,SUBPRODUCTOS ,activo,4,1,,1,143020,0,Clase 1,502
1,14,30,20,01,Subproductos ,activo,5,1,,1,14302001,1,Clase 1,503
1,14,30,25,,PRODUCTOS DE PESCA ,activo,4,1,,1,143025,0,Clase 1,504
1,14,30,25,01,Productos De Pesca ,activo,5,1,,1,14302501,1,Clase 1,505
1,14,30,99,,AJUSTES POR INFLACION ,activo,4,1,,1,143099,0,Clase 1,506
1,14,30,99,01,Ajustes Por Inflacion ,activo,5,1,,1,14309901,1,Clase 1,507
1,14,35,,,MERCANCIAS NO FABRICADAS POR LA EMPRESA ,activo,3,1,,1,1435,0,Clase 1,508
1,14,35,99,,AJUSTES POR INFLACION ,activo,4,1,,1,143599,0,Clase 1,509
1,14,35,99,01,Ajustes Por Inflacion ,activo,5,1,,1,14359901,1,Clase 1,510
1,14,40,,,BIENES RAICES PARA LA VENTA ,activo,3,1,,1,1440,0,Clase 1,511
1,14,40,99,,AJUSTES POR INFLACION ,activo,4,1,,1,144099,0,Clase 1,512
1,14,40,99,01,Ajustes Por Inflacion ,activo,5,1,,1,14409901,1,Clase 1,513
1,14,45,,,SEMOVIENTES ,activo,3,1,,1,1445,0,Clase 1,514
1,14,45,05,,ESPECIES MAYORES ,activo,4,1,,1,144505,0,Clase 1,515
1,14,45,05,01,Especies Mayores ,activo,5,1,,1,14450501,1,Clase 1,516
1,14,45,10,,ESPECIES MENORES ,activo,4,1,,1,144510,0,Clase 1,517
1,14,45,10,01,Especies Menores ,activo,5,1,,1,14451001,1,Clase 1,518
1,14,45,99,,AJUSTES POR INFLACION ,activo,4,1,,1,144599,0,Clase 1,519
1,14,45,99,01,Ajustes Por Inflacion ,activo,5,1,,1,14459901,1,Clase 1,520
1,14,50,,,TERRENOS ,activo,3,1,,1,1450,0,Clase 1,521
1,14,50,05,,POR URBANIZAR ,activo,4,1,,1,145005,0,Clase 1,522
1,14,50,05,01,Por Urbanizar ,activo,5,1,,1,14500501,1,Clase 1,523
1,14,50,10,,URBANIZADOS POR CONSTRUIR ,activo,4,1,,1,145010,0,Clase 1,524
1,14,50,10,01,Urbanizados Por Construir ,activo,5,1,,1,14501001,1,Clase 1,525
1,14,50,99,,AJUSTES POR INFLACION ,activo,4,1,,1,145099,0,Clase 1,526
1,14,50,99,01,Ajustes Por Inflacion ,activo,5,1,,1,14509901,1,Clase 1,527
1,14,55,,,MATERIALES- REPUESTOS Y ACCESORIOS ,activo,3,1,,1,1455,0,Clase 1,528
1,14,55,05,,COMBUSTIBLES Y LUBRICANTES ,activo,4,1,,1,145505,0,Clase 1,529
1,14,55,05,01,Combustibles Y Lubricantes ,activo,5,1,,1,14550501,1,Clase 1,530
1,14,55,10,,ABONOS Y FERTILIZANTES ,activo,4,1,,1,145510,0,Clase 1,531
1,14,55,10,01,Abonos Y Fertilizantes ,activo,5,1,,1,14551001,1,Clase 1,532
1,14,55,15,,SEMILLAS TERMINADAS ,activo,4,1,,1,145515,0,Clase 1,533
1,14,55,15,01,Semillas Terminadas ,activo,5,1,,1,14551501,1,Clase 1,534
1,14,55,20,,FUNGICIDAS Y HERBICIDAS ,activo,4,1,,1,145520,0,Clase 1,535
1,14,55,20,01,Fungicidas Y Herbicidas ,activo,5,1,,1,14552001,1,Clase 1,536
1,14,55,25,,MATERIALES Y REPUESTOS ,activo,4,1,,1,145525,0,Clase 1,537
1,14,55,25,01,Materiales Y Repuestos ,activo,5,1,,1,14552501,1,Clase 1,538
1,14,55,30,,LOZA Y CRISTALERIA ,activo,4,1,,1,145530,0,Clase 1,539
1,14,55,30,01,Loza Y Cristaleria ,activo,5,1,,1,14553001,1,Clase 1,540
1,14,55,35,,HERRAMIENTAS ,activo,4,1,,1,145535,0,Clase 1,541
1,14,55,35,01,Herramientas ,activo,5,1,,1,14553501,1,Clase 1,542
1,14,55,40,,MEDICINAS ,activo,4,1,,1,145540,0,Clase 1,543
1,14,55,40,01,Medicinas ,activo,5,1,,1,14554001,1,Clase 1,544
1,14,55,45,,ELEMENTOS HOSPITALARIOS ,activo,4,1,,1,145545,0,Clase 1,545
1,14,55,45,01,Elementos Hospitalarios ,activo,5,1,,1,14554501,1,Clase 1,546
1,14,55,50,,INSTRUMENTAL QUIRURGICO ,activo,4,1,,1,145550,0,Clase 1,547
1,14,55,50,01,Instrumental Quirurgico ,activo,5,1,,1,14555001,1,Clase 1,548
1,14,55,55,,DOTACION Y SUMINISTRO A TRABAJADORES ,activo,4,1,,1,145555,0,Clase 1,549
1,14,55,55,01,Dotacion Y Suministro A Trabajadores ,activo,5,1,,1,14555501,1,Clase 1,550
1,14,55,60,,ELEMENTOS DE ROPERIA Y LENCERIA ,activo,4,1,,1,145560,0,Clase 1,551
1,14,55,60,01,Elementos De Roperia Y Lenceria ,activo,5,1,,1,14556001,1,Clase 1,552
1,14,55,95,,OTROS ,activo,4,1,,1,145595,0,Clase 1,553
1,14,55,95,01,Otros ,activo,5,1,,1,14559501,1,Clase 1,554
1,14,55,99,,AJUSTES POR INFLACION ,activo,4,1,,1,145599,0,Clase 1,555
